0.52,0.583,0.278,2.7,13.8,8.1,7.1,1.1,2.6,19,23,-0.2,0.2,0,0,-3,-2,-5,-0.1,0.375,0.405,0.333,0.493,0.65,0,0,1,0,0
0.536,0,0.197,11.5,27.6,19.5,10.2,1.7,2,12.9,21.8,1.8,2.6,4.4,0.116,-1,1.5,0.5,1.2,0.507,0,0.507,0.507,0.766,1,0,0,0,0
0.419,0.056,0.273,8.8,15.7,12.2,12.6,3.3,0.4,14.3,14.1,-0.1,1.4,1.3,0.095,-3.2,3.6,0.3,0.4,0.36,0.222,0.368,0.366,0.75,0,0,1,0,0
0.399,0.25,0.458,0,11.5,6.2,13.7,3.4,0.8,19.5,21,-0.2,0.1,0,-0.025,-6.6,1.2,-5.4,-0.1,0.292,0.167,0.333,0.313,0.727,0,0,1,0,0
0.473,0,0.3,10.5,18.9,14.6,4.1,0.7,1.6,11.8,17.2,0.3,0.9,1.2,0.049,-3.8,-1.7,-5.5,-1.1,0.413,0,0.413,0.413,0.817,0,1,0,0,0
0.489,0.378,0.32,3.1,11.9,7.4,13.7,2.5,0.5,14.4,18.3,-0.1,0.5,0.4,0.035,-2.2,-0.8,-3,-0.1,0.39,0.323,0.43,0.451,0.673,0,0,0,0,1
0.401,0,0.186,13,15.1,14.1,3,1.4,1.7,18.1,16.2,-0.5,0.4,-0.1,-0.015,-6,-0.5,-6.5,-0.5,0.363,0,0.363,0.363,0.762,1,0,0,0,0
0.507,0.124,0.332,1.4,12.9,7.1,13.9,1.1,1,9.6,22.1,0.8,2.8,3.6,0.071,-1.7,0,-1.7,0.2,0.433,0.348,0.445,0.455,0.761,0,0,0,1,0
0.481,0.264,0.254,2,8.9,5.5,14.7,1.6,0.7,10.5,17.9,0.5,1,1.5,0.046,-1.7,-1.2,-2.9,-0.4,0.409,0.298,0.449,0.449,0.675,0,0,0,0,1
0.466,0,0.307,10.7,20.4,15.7,5,1.3,3.2,16.1,13.3,0.1,1.5,1.5,0.069,-3.7,1.1,-2.7,-0.2,0.43,0,0.43,0.43,0.64,0,1,0,0,0
0.366,0.209,0.326,9.7,9.4,9.6,6.8,1.1,1.1,10.9,17.9,-0.2,0,-0.2,-0.059,-5.1,-3,-8.2,-0.2,0.302,0,0.382,0.302,0.714,0,0,0,1,0
0.609,0.373,0.157,2.7,7.8,5.3,25.4,1.2,0.4,15.3,13.5,0.7,0.4,1.1,0.164,0.7,-1.1,-0.4,0.1,0.506,0.452,0.538,0.59,0.769,0,0,0,0,1
0.452,0.436,0.1,3,10.3,6.7,9.4,0.7,0.5,11.6,17.6,-0.5,0.5,0.1,0.004,-3.6,-1.7,-5.3,-0.6,0.36,0.337,0.378,0.434,0.762,0,0,1,0,0
0.536,0.268,0.278,3.2,10.5,6.9,20.9,1.5,0.9,16.4,22.9,1,1.3,2.3,0.058,-0.3,-1.3,-1.6,0.2,0.434,0.368,0.458,0.483,0.854,0,0,0,0,1
0.457,0.462,0.13,2.5,8.4,5.4,36.2,2.9,0.4,28.1,20.4,-0.7,0.8,0.2,0.014,-2.4,-0.9,-3.3,-0.2,0.37,0.306,0.424,0.44,0.667,0,0,0,0,1
0.189,0,0.133,13.7,14.4,14.1,4.6,1.8,2.6,15.9,14.3,-0.2,0,-0.2,-0.142,-8.2,0,-8.2,-0.1,0.2,0,0.2,0.2,0,1,0,0,0,0
0.512,0.188,0.297,2.2,9.4,5.9,19.3,1.6,0.8,13.4,17,1.8,1.7,3.5,0.082,-0.6,-0.4,-1,0.5,0.439,0.273,0.478,0.465,0.764,0,0,0,1,0
0.652,0.004,0.628,12.8,33.1,22.8,2,1,3.9,18.5,10.2,3.2,3.4,6.6,0.163,-1.4,1.9,0.4,1.2,0.625,0,0.627,0.625,0.663,1,0,0,0,0
0.469,0.361,0.197,1.6,8.5,5.1,30.1,2,0.3,16.7,18.5,0.9,0.8,1.7,0.055,-0.5,-2.2,-2.7,-0.3,0.368,0.319,0.396,0.426,0.854,0,0,0,0,1
0.416,0.004,0.157,7.1,21,14.2,4.6,1,1.8,15.7,17,-1.3,1.2,0,-0.001,-7.2,0.7,-6.5,-0.9,0.39,0,0.391,0.39,0.703,1,0,0,0,0
0.464,0.313,0.193,0.9,7.7,4.5,16.7,1.8,0.2,16.2,13.6,0.1,1.1,1.2,0.038,-2.3,-0.7,-3,-0.4,0.371,0.321,0.393,0.421,0.851,0,0,0,0,1
0.556,0.025,0.4,10,18.9,14.3,11.7,1.7,2.2,16.4,21,1.4,1.2,2.5,0.125,-0.3,1.1,0.9,0.7,0.489,0,0.502,0.489,0.823,1,0,0,0,0
0.552,0.035,0.323,2.3,4.7,3.5,24.2,1.5,0.1,11.4,24,6.8,3.1,9.9,0.155,2.7,-0.9,1.8,2.9,0.481,0.311,0.488,0.487,0.89,0,0,0,1,0
0.6,0.704,0.119,1.3,7.7,4.5,9.9,1.7,1.3,12.3,9.8,1.2,0.9,2.1,0.075,-0.5,-0.6,-1.1,0.3,0.432,0.427,0.444,0.582,0.828,0,0,0,1,0
0.548,0.344,0.167,4,15.8,9.8,8.1,1,2.9,8.1,21,2.3,1.2,3.4,0.094,0.7,-0.8,-0.2,0.8,0.461,0.351,0.518,0.521,0.807,0,0,1,0,0
0.512,0.071,0.378,6.9,16.2,11.6,9,1.3,0.5,14.3,19.7,0.5,1.2,1.7,0.133,-2.7,0.3,-2.4,-0.1,0.434,0.286,0.445,0.444,0.811,0,0,0,1,0
0.537,0.248,0.344,1.5,9.7,5.5,11,1.1,0.5,16.2,21.6,0.1,0.3,0.4,0.042,-2.8,-1.9,-4.6,-0.3,0.452,0.359,0.483,0.497,0.704,0,0,0,1,0
0.432,0.233,0.188,2.1,12.6,7.3,19.4,3,2.3,20.8,14.2,-1.2,1.3,0.1,0.004,-3.7,1.5,-2.2,-0.1,0.377,0.288,0.404,0.411,0.61,0,0,0,0,1
0.463,0.026,0.371,14.4,18.8,16.6,7.9,1.6,0.2,14,17.6,0.2,0.4,0.6,0.066,-2.7,-1.2,-3.9,-0.2,0.457,0,0.469,0.457,0.442,0,1,0,0,0
0.482,0.183,0.534,11.5,10.8,11.2,10.4,1.9,2.5,10,23.8,0.3,0.3,0.6,0.081,-0.9,-0.9,-1.8,0,0.412,0.167,0.467,0.427,0.629,0,1,0,0,0
0.455,0.005,0.153,6.5,14.9,10.6,4.4,0.9,2.6,13.2,19.7,-1.7,2.6,0.9,0.018,-4.6,0.6,-3.9,-1.1,0.424,0,0.426,0.424,0.802,0,1,0,0,0
0.667,0,0.431,12.9,15.5,14.2,5.3,2,1.1,25.7,8.2,0.6,0.6,1.2,0.126,-0.2,1.7,1.5,0.4,0.667,0,0.667,0.667,0.591,0,1,0,0,0
0.55,0.293,0.346,4.3,13.5,9,8.9,2.4,0.6,8.8,18.4,5.1,3.7,8.8,0.146,2.2,1.1,3.3,3.9,0.446,0.396,0.467,0.504,0.75,0,0,1,0,0
0.536,0.089,0.329,11.9,13.5,12.7,6.3,0.9,0.5,15,19,0.2,0.2,0.4,0.072,-1.8,-1.5,-3.3,-0.1,0.506,0.143,0.542,0.513,0.615,0,1,0,0,0
0.441,0.096,0.521,3.9,9.3,6.6,13.5,2.1,0.6,16.3,18,-0.4,0.5,0.1,0.005,-4.7,-1.1,-5.7,-0.5,0.353,0.188,0.371,0.362,0.69,0,0,1,0,0
0.543,0.34,0.126,1.4,7,4.3,16.8,0.8,0.1,9.2,18.2,1,0.3,1.2,0.08,-0.2,-3.6,-3.8,-0.3,0.447,0.453,0.443,0.524,0.781,0,0,0,0,1
0.391,0.941,0.118,0,5.6,2.7,0,1.3,0,18.3,23.7,-0.2,0,-0.1,-0.165,-7.4,-6.1,-13.5,-0.1,0.235,0.25,0,0.353,1,0,0,1,0,0
0.569,0.477,0.307,1.6,7.8,4.6,27.9,1.2,0.2,22.2,14.9,3.1,1,4.2,0.069,0.1,-1.5,-1.4,0.4,0.421,0.391,0.449,0.515,0.856,0,0,0,0,1
0.467,0,0.272,8.5,21.5,15.3,5,1.1,1.9,13.7,16.5,-0.6,2,1.4,0.051,-5.2,0.5,-4.7,-0.9,0.427,0,0.427,0.427,0.703,1,0,0,0,0
0.435,0,0.462,14.1,21.1,17.6,5.3,0.8,4.9,17,10.8,0,0.5,0.5,0.058,-4.6,2.1,-2.4,0,0.415,0,0.415,0.415,0.467,1,0,0,0,0
0.56,0.333,0.169,0.8,5.8,3.3,21.5,1.4,0.3,13.8,14,2.1,1.1,3.2,0.093,-0.9,-2,-2.9,-0.4,0.444,0.507,0.413,0.529,0.863,0,0,0,0,1
0.585,0.167,0.414,4.1,22.8,13.8,17.8,1,1.9,9.3,28.8,8.9,4,12.9,0.223,4.2,0.9,5.2,5,0.479,0.359,0.504,0.51,0.879,0,1,0,0,0
0.599,0,0.484,8.5,19.2,14,6.2,1,3.9,19.2,17.1,0.7,1.8,2.5,0.102,-1.9,1.6,-0.3,0.5,0.576,0,0.576,0.576,0.621,1,0,0,0,0
0.483,0.013,0.463,9.9,17.5,13.6,4,1.3,5.4,17.9,13,0.1,0.2,0.2,0.029,-3.8,1.2,-2.6,-0.1,0.45,0,0.456,0.45,0.568,1,0,0,0,0
0.465,0.005,0.316,11.5,19.1,15.2,3.9,1,2.4,19.9,8.6,0.1,1.3,1.4,0.045,-3.7,1.7,-1.9,0,0.437,0,0.439,0.437,0.588,1,0,0,0,0
0.434,0.136,0.203,2.5,9.1,5.8,28.4,2.3,0.8,19.7,18.3,-0.7,0.8,0.2,0.011,-3.5,-0.3,-3.8,-0.3,0.386,0.188,0.417,0.398,0.729,0,0,0,0,1
0.482,0.204,0.252,4,13.4,8.6,15,1.4,0.9,17.5,26.1,-1.2,0.9,-0.3,-0.012,-3.3,-1.9,-5.2,-0.9,0.395,0.317,0.415,0.427,0.856,0,0,1,0,0
0.524,0.418,0.386,1.6,9.2,5.3,24.6,1.3,0.2,17.6,23.1,0.7,0.5,1.2,0.056,-0.3,-3.4,-3.7,-0.5,0.386,0.325,0.43,0.454,0.824,0,0,0,0,1
0.459,0.141,0.216,0.8,10.2,5.4,25.1,2.5,1.2,16.7,19.1,-0.2,0.8,0.6,0.042,-3.5,-0.7,-4.2,-0.4,0.396,0.219,0.426,0.412,0.837,0,0,0,0,1
0.54,0.44,0.134,0.9,7.4,4.2,19.9,1.9,0.4,12.6,23.3,2,1.8,3.8,0.092,2,-1.1,0.9,1.5,0.43,0.378,0.471,0.513,0.883,0,0,0,1,0
0.539,0.039,0.234,2.3,8.7,5.5,30.9,3.3,0.1,21.7,13.5,0.9,0.8,1.7,0.117,-1,0.5,-0.5,0.3,0.494,0,0.514,0.494,0.861,0,0,0,0,1
0.58,0.002,0.312,8.2,19.5,14.1,3.9,1.1,1.8,13.4,18.9,1.8,2.5,4.3,0.123,-2.3,-0.3,-2.6,-0.2,0.554,0,0.555,0.554,0.681,0,1,0,0,0
0.455,0.004,0.154,8,16.7,12.3,9.3,1.5,2.7,8.3,14.5,1.4,2.7,4.1,0.118,-1.6,2.9,1.3,1.4,0.434,0,0.436,0.434,0.671,0,1,0,0,0
0.461,0.246,0.193,3,12.9,8,8,2.1,1.5,15.1,16.6,-0.1,0.2,0.2,0.04,-3.3,0.6,-2.7,0,0.421,0.071,0.535,0.43,0.727,0,0,0,1,0
0.493,0.228,0.26,1.5,9.8,5.5,27.1,2.8,0.9,13.7,26.3,1.2,3.3,4.6,0.071,0.8,0,0.8,2.2,0.416,0.287,0.454,0.448,0.773,0,0,0,1,0
0.486,0.08,0.229,9,15.9,12.5,8.3,1.5,1.1,14.2,25,-0.3,0.7,0.4,0.015,-2,-1.6,-3.6,-0.5,0.443,0.304,0.455,0.455,0.697,0,0,1,0,0
0.475,0.421,0.272,1.8,10.3,6.3,23.3,3.3,1.5,15.1,17.7,0.3,1.7,2,0.097,-0.7,1.4,0.7,0.7,0.358,0.354,0.36,0.432,0.732,0,0,0,0,1
0.473,0.012,0.353,15.8,21.8,18.7,6.8,1.7,4.8,12.7,14,0.6,1,1.6,0.105,-2.3,2,-0.3,0.3,0.457,0,0.462,0.457,0.508,1,0,0,0,0
0.552,0.162,0.212,5.5,7.9,6.7,7.5,2.1,0.8,16.2,19.4,0.1,0.6,0.7,0.055,-1.1,-0.2,-1.3,0.1,0.495,0.344,0.524,0.523,0.762,0,0,1,0,0
0.44,0,0.109,8,20.7,14.6,2,1.8,1.9,6.9,14,0,0.4,0.4,0.086,-4.5,0.8,-3.6,-0.1,0.438,0,0.438,0.438,0.429,1,0,0,0,0
0.434,0.25,1,10.3,16.3,13.2,0,0,0,14.8,14.1,0,0,0,-0.012,-6.8,-6.7,-13.6,-0.1,0.25,0,0.333,0.25,0.75,0,1,0,0,0
0.518,0.008,0.289,8.8,12.9,10.8,6.5,1.8,2.4,11.9,13.7,1,0.8,1.7,0.052,-2.2,0.5,-1.8,0.1,0.512,0.333,0.513,0.513,0.491,1,0,0,0,0
0.137,0,0.5,17.4,12,14.8,0,0,0,12,19.2,-0.1,0,-0.1,-0.239,-13.4,-6,-19.4,-0.1,0.167,0,0.167,0.167,0,1,0,0,0,0
0.603,0.065,0.531,11.5,17.3,14.4,5.9,1.6,0.9,11.8,15,6.1,2.6,8.6,0.147,1.6,0.5,2.1,2.9,0.537,0.348,0.55,0.548,0.739,0,1,0,0,0
0.498,0.256,0.218,4,10.9,7.3,13.8,2.2,1.3,14,20,-0.7,2.5,1.9,0.032,-1.6,0.7,-0.9,0.8,0.419,0.343,0.446,0.463,0.755,0,0,1,0,0
0,0,0.4,33.3,10.6,21.7,0,0,0,0,25.2,-0.1,0,-0.1,-0.415,-17.5,-10.3,-27.8,-0.1,0,0,0,0,0,1,0,0,0,0
0.556,0.537,0.154,6.6,17.8,12.3,5.8,1.3,1,8.6,14,2.8,0.8,3.7,0.097,0.7,-1,-0.4,0.8,0.432,0.391,0.48,0.537,0.733,0,0,1,0,0
0.507,0.256,0.135,5.9,21.5,13.6,4.8,1.7,4.2,11.3,21.1,0,0.4,0.4,0.052,-3.1,-0.3,-3.4,-0.1,0.444,0.353,0.475,0.489,0.722,1,0,0,0,0
0.448,0.455,0.282,1.8,12.6,7.1,8.9,1.7,0.8,12,18.6,-0.4,0.5,0.1,0.005,-3.3,-1,-4.3,-0.3,0.346,0.268,0.412,0.407,0.682,0,1,0,0,0
0.585,0.036,0.33,13.2,16.9,15.1,6.9,3.1,2.3,13.4,14.9,1.3,1.3,2.6,0.162,0.5,2.2,2.7,0.9,0.558,0.286,0.568,0.563,0.646,0,1,0,0,0
0.617,0.485,0.356,0.9,7.5,4.3,14.7,1.6,0.2,10.2,18.5,7.7,1.9,9.5,0.159,4.2,-1.3,2.9,3.6,0.453,0.406,0.498,0.552,0.911,0,0,0,1,0
0.549,0,0.515,11.2,13.9,12.5,11.2,1.8,2.1,19.5,15.2,0.5,0.3,0.8,0.087,-1.8,0.2,-1.6,0,0.455,0,0.455,0.455,0.846,1,0,0,0,0
0.446,0.063,0.75,10.9,24.7,17.9,2.4,0,0,19,17.9,-0.1,0.1,0,-0.036,-7,-3.3,-10.2,-0.1,0.5,0,0.533,0.5,0.25,0,1,0,0,0
0.495,0,0.28,7.7,16.3,12.2,5.8,0.9,0.5,15.1,13.1,0.2,0.8,0.9,0.074,-3.8,-0.3,-4.1,-0.3,0.44,0,0.44,0.44,0.829,0,1,0,0,0
0.554,0.259,0.265,2.6,7.2,4.8,32.2,2.4,0.4,22.5,21.6,0.6,0.6,1.2,0.053,-0.7,-2.5,-3.2,-0.3,0.476,0.352,0.519,0.521,0.731,0,0,0,0,1
0.504,0.269,0.181,1.7,9.4,5.4,19.4,2.6,0.4,15.1,13.6,0.8,0.9,1.7,0.045,-1.6,-0.7,-2.4,-0.2,0.433,0.302,0.481,0.473,0.782,0,0,0,0,1
0.507,0.301,0.147,1.4,12.5,7,30.6,1.7,0.2,17.7,23.3,0.2,1.2,1.3,0.061,-0.5,-0.8,-1.2,0.2,0.439,0.312,0.493,0.486,0.738,0,0,0,0,1
0.507,0.097,0.548,10.2,13.4,11.8,5,2.3,0,7.2,27.1,0.1,0.1,0.2,0.147,-1.1,-3,-4.1,0,0.452,0,0.5,0.452,0.647,0,1,0,0,0
0.488,0.008,0.232,9.4,16.8,13,11,1.6,2,8.5,16.9,3.6,3.6,7.1,0.122,0.2,2.1,2.4,3.1,0.459,0,0.462,0.459,0.678,1,0,0,0,0
0.506,0.65,0.2,1.5,8.2,4.8,8.5,2.1,0,8.4,14.6,0.1,0,0.1,0.033,-0.7,-3,-3.8,0,0.35,0.308,0.429,0.45,1,0,0,0,1,0
0.624,0.018,0.313,7.9,25.3,16.5,12.8,1.1,3.5,13,23.1,0.8,0.3,1.1,0.191,1.8,0.6,2.4,0.3,0.607,0,0.618,0.607,0.657,1,0,0,0,0
0.555,0.425,0.147,1.5,7.9,4.7,10.2,1.3,1,9.2,22.6,3.5,3.2,6.7,0.112,1.3,-0.6,0.7,1.9,0.444,0.417,0.464,0.533,0.795,0,0,0,1,0
0.507,0,0.319,7.6,22.6,14.8,5.5,1.1,3.1,17.6,18.3,-0.3,1.3,1,0.035,-4.4,-0.1,-4.5,-0.9,0.491,0,0.491,0.491,0.548,1,0,0,0,0
0.49,0.421,0.179,2.7,10.4,6.6,7.9,2.6,1.2,10.7,17.9,0.1,0.6,0.7,0.074,-1.9,-0.2,-2.1,0,0.4,0.339,0.444,0.471,0.64,0,0,0,1,0
0.476,0.006,0.26,10.9,20.4,15.6,10.2,0.8,2.1,13.4,19.3,0.6,2.7,3.3,0.055,-2.1,0.6,-1.5,0.4,0.457,0,0.46,0.457,0.562,1,0,0,0,0
0.584,0,0.562,13,18.5,15.8,4.5,2,2.9,12.4,12.6,2.9,2.2,5.1,0.183,-0.2,2.2,2,1.4,0.527,0,0.527,0.527,0.717,1,0,0,0,0
0.446,0.02,0.159,6.1,11.1,8.5,9.5,2.3,0.3,13.7,9.6,0.2,1.9,2.1,0.056,-2.6,1.6,-1,0.4,0.428,0.286,0.431,0.431,0.589,0,0,1,0,0
0.46,0.343,0.192,1.7,8.5,5.1,30.8,2.7,0.2,15.4,18.6,0.2,0.9,1.1,0.036,-0.7,-2,-2.7,-0.3,0.385,0.294,0.433,0.436,0.659,0,0,0,0,1
0.592,0.023,0.531,8.4,19.7,14,6.3,1.6,2.9,11.2,15.4,3.6,2.7,6.3,0.169,-1,2,1,1.3,0.529,0.1,0.539,0.53,0.754,1,0,0,0,0
0.597,0,0.654,10.3,14.2,12.3,14.1,2.8,1.8,19.3,14.5,0.2,0.2,0.4,0.136,-0.3,2.1,1.8,0.1,0.615,0,0.615,0.615,0.471,0,0,0,1,0
0.474,0,0.336,13,15.8,14.4,5.2,1.9,2.7,16.6,14.5,0.2,0.8,1,0.073,-3.2,0.7,-2.4,-0.1,0.45,0,0.45,0.45,0.56,1,0,0,0,0
0.621,0,0.557,7.6,16.6,12.4,5.5,1.3,3.1,20.9,13.8,0.4,1,1.4,0.128,-2.7,2.8,0.1,0.3,0.598,0,0.598,0.598,0.63,1,0,0,0,0
0.479,0.311,0.285,2.2,6.9,4.5,31.4,2.4,0.3,18.1,20.6,0.2,0.1,0.3,0.024,-0.8,-3.7,-4.5,-0.4,0.378,0.367,0.383,0.435,0.727,0,0,0,0,1
0.531,0.062,0.183,4.3,9.2,6.9,15.1,1.8,0.7,7.5,24.6,5.5,3.5,9,0.143,2,0.3,2.3,3.2,0.492,0.289,0.505,0.501,0.797,0,0,1,0,0
0.466,0.116,0.421,6.6,9.2,7.9,19,2.4,0.2,13.1,20.9,0,0.2,0.2,0.032,-1.8,-1.9,-3.6,-0.1,0.4,0.273,0.417,0.416,0.65,0,0,0,1,0
0.58,0.565,0.188,0.6,6,3.3,25.2,1.3,0,21.5,19.4,0.6,0.1,0.6,0.039,-0.3,-4.2,-4.5,-0.5,0.423,0.437,0.404,0.546,0.867,0,0,0,0,1
0.463,0.071,0.095,7.1,14.1,10.6,11,2.9,0.3,11.8,13.2,0.9,1.9,2.9,0.1,-1.1,2,0.9,1,0.433,0.25,0.447,0.442,0.844,0,0,0,1,0
0.562,0.207,0.295,2.4,8.6,5.5,23.9,2.3,0.3,13.1,20.2,5.1,1.8,6.9,0.117,2.3,-0.8,1.5,2.5,0.47,0.337,0.505,0.505,0.878,0,0,0,1,0
0.625,0.436,0.257,2.3,19,10.6,16,0.7,0.5,16.6,19.8,3.9,1.1,5,0.098,2.2,-0.8,1.4,2.1,0.502,0.432,0.557,0.596,0.774,0,0,0,1,0
0.617,0.012,0.8,9.7,21,15,6.4,1.6,2.2,13.9,17,2.8,1.7,4.5,0.183,0,1.3,1.3,1,0.494,0,0.5,0.494,0.852,1,0,0,0,0
0.544,0.008,0.252,9.8,15.1,12.5,4.6,1.2,3.9,14.1,20.4,0.4,1.7,2.1,0.1,-2.5,1.2,-1.4,0.2,0.512,0.333,0.513,0.513,0.724,1,0,0,0,0
0.507,0.245,0.215,6.8,9.4,8.1,9.6,1.8,0.8,9.6,20.1,2.3,1.3,3.6,0.096,1,-1.1,-0.1,0.8,0.431,0.382,0.447,0.478,0.717,0,0,0,1,0
0.53,0.195,0.18,2.8,20.4,12.3,25.9,2.3,1.5,14.6,23.7,3,3.6,6.6,0.14,2.4,2.3,4.7,3.8,0.454,0.389,0.47,0.492,0.891,0,0,1,0,0
0.394,0,0.25,0,17.4,8,4,2.8,8.5,10.1,11.5,0,0.1,0,0.036,-7.8,4.5,-3.3,0,0.375,0,0.375,0.375,0.5,0,1,0,0,0
0.515,0.18,0.214,6.5,8.9,7.6,7.2,2.5,1,8.7,19.9,1.8,0.4,2.2,0.069,0.8,-1,-0.2,0.7,0.444,0.328,0.469,0.473,0.84,0,0,1,0,0
0.474,0.322,0.276,5.3,17.1,10.9,13.1,2.7,1.3,13.3,19.1,0.6,2.2,2.7,0.058,-0.5,1.2,0.7,1.5,0.376,0.283,0.421,0.422,0.793,0,0,1,0,0
0.536,0.23,0.324,1.8,8.6,5.1,13.5,2.4,0.4,11.4,25,3.8,1.4,5.2,0.104,1.9,-1.4,0.5,1.5,0.426,0.386,0.438,0.47,0.876,0,0,0,1,0
0.604,0.031,0.313,14,16.9,15.4,4,0.9,0.6,24.8,18.4,0,0.1,0.1,0.038,-2.8,-2.2,-5,-0.1,0.563,0,0.581,0.563,0.8,1,0,0,0,0
0.579,0.203,0.367,7.7,16.1,11.7,9,1.1,0.7,12.7,21.9,0.9,0.4,1.3,0.127,-0.4,-2.1,-2.5,-0.1,0.486,0.361,0.518,0.523,0.815,0,1,0,0,0
0.608,0.034,0.62,13.4,21.6,17.6,3.2,1.4,9.3,15.7,13.4,2.5,2.8,5.4,0.176,-1.2,4.6,3.4,2,0.548,0.2,0.56,0.551,0.718,1,0,0,0,0
0.543,0.52,0.243,2.9,13.7,8.3,5,1.2,1.6,7.8,18.2,2.4,2,4.4,0.105,0.5,-0.7,-0.2,0.9,0.405,0.373,0.44,0.502,0.813,0,0,1,0,0
0.504,0.149,0.331,5.2,14,9.6,8.4,1.1,1.5,11.4,24.1,-0.5,1.6,1.1,0.025,-2.5,-1.3,-3.8,-1,0.429,0.331,0.447,0.454,0.743,0,1,0,0,0
0.455,0.091,0.364,5.2,7.2,6.2,12.5,1.1,0,11.2,19.3,0.1,0.2,0.3,0.033,-2.9,-2.8,-5.7,-0.4,0.364,0.308,0.369,0.378,0.827,0,0,0,1,0
0.495,0.297,0.257,1.9,11.6,7.1,10,1.3,1,14.5,18.3,-0.1,1.5,1.4,0.065,-2.2,0.7,-1.5,0.1,0.403,0.378,0.413,0.459,0.718,0,0,1,0,0
0.513,0.6,0.089,2.5,13.6,8.1,4.4,2.7,2.6,9.2,16,0,2.7,2.6,0.076,-1.3,1.8,0.5,1,0.404,0.333,0.51,0.504,0.652,0,0,1,0,0
0.447,0.393,0.224,3.8,13.8,8.7,9.1,2,1.5,14.5,19.6,-0.8,0.4,-0.4,-0.03,-3.8,-1.3,-5.2,-0.5,0.355,0.262,0.415,0.407,0.75,0,0,1,0,0
0.536,0.028,0.542,7.9,20.9,14.5,21.3,1.8,2.3,19.1,24.4,1.4,2.6,4.1,0.081,0.3,1.9,2.2,2.6,0.448,0.24,0.455,0.452,0.783,0,1,0,0,0
0.439,0.083,0.215,3.4,9.8,6.6,29.5,2.5,0.5,18.5,19.2,-0.8,2.5,1.7,0.05,-2.8,0.7,-2.1,0,0.406,0.15,0.43,0.413,0.631,0,0,0,0,1
0.541,0,0.283,11.3,13.6,12.5,2.7,1.6,0.2,15.1,17.7,0.4,0.5,0.8,0.096,-2.7,-1.8,-4.5,-0.3,0.483,0,0.483,0.483,0.882,0,1,0,0,0
0.651,0.227,0.636,3.5,10.3,6.9,18.5,0.9,1.8,14.2,19.8,0.6,0.1,0.7,0.153,0.6,-1.7,-1.1,0,0.545,0.333,0.608,0.583,0.786,0,0,0,1,0
0.477,0,0.604,8,20.2,14.5,10.5,1.3,2,9,15.5,0.2,0.3,0.5,0.12,-3.3,0.8,-2.5,0,0.438,0,0.438,0.438,0.552,1,0,0,0,0
0.545,0.221,0.494,0.9,8.2,4.5,38.2,1.7,0.2,17.3,24.6,3.2,1,4.2,0.089,1.6,-2.9,-1.3,0.4,0.422,0.322,0.45,0.458,0.833,0,0,0,0,1
0.534,0.168,0.308,5.2,16.7,11.2,10.6,1.1,0.9,7.5,25.9,4.8,3.2,8,0.14,1.3,-0.5,0.8,1.9,0.455,0.319,0.482,0.482,0.813,0,0,1,0,0
0.469,0.091,0.28,8.5,18.8,13.4,8.9,1.3,0.9,17.8,19.8,-0.2,0.3,0.1,0.007,-4.1,-1.1,-5.2,-0.3,0.402,0.333,0.408,0.417,0.784,1,0,0,0,0
0.499,0.408,0.262,5.1,14.5,9.7,8.4,1.5,1.2,12.2,17.6,0.6,0.6,1.2,0.044,-1.2,-1.1,-2.4,-0.1,0.403,0.315,0.463,0.467,0.685,0,0,1,0,0
0.581,0.511,0.136,2.7,11.8,7.1,5.6,1.1,0.3,5.3,19.7,5.8,2.4,8.1,0.144,3,-1.2,1.8,2.6,0.44,0.441,0.438,0.552,0.929,0,0,1,0,0
0.562,0.005,0.249,12.3,21.9,17.2,1.2,1,5.5,14.2,16.2,1.3,2.4,3.7,0.134,-3.1,0.8,-2.4,-0.1,0.543,0.5,0.543,0.545,0.63,0,1,0,0,0
0.521,0.038,0.255,3.7,9.3,6.5,11.3,1.4,0.4,10.2,20.4,1.6,0.6,2.2,0.08,-0.5,-1.6,-2.1,0,0.47,0.278,0.478,0.476,0.81,0,0,0,1,0
0.45,0.007,0.29,8.1,19.6,13.9,3.6,0.4,5,11.9,10.1,0.2,1.2,1.4,0.092,-4.5,2.6,-1.9,0,0.393,0,0.396,0.393,0.786,1,0,0,0,0
0.433,0.059,0.334,7.5,13.9,10.7,6.5,1.6,2.1,13,24.9,-2,2.4,0.3,0.01,-4.7,0,-4.7,-1.1,0.397,0.273,0.405,0.405,0.55,0,1,0,0,0
0.501,0.248,0.378,3.8,9.8,6.8,19.4,3.5,1.1,13.6,22.5,2.5,1.7,4.2,0.113,2,0,1.9,1.8,0.388,0.304,0.415,0.425,0.841,0,0,0,1,0
0.499,0.047,0.147,7.9,13.4,10.6,15.2,2.8,0.5,21.7,13.3,0.1,1.2,1.3,0.103,-2.5,2.8,0.3,0.3,0.473,0,0.496,0.473,0.789,0,0,1,0,0
0.435,0.467,0.167,7.8,4.6,6.2,11.2,1.4,0,13.4,22.9,-0.1,0,-0.1,-0.042,-2.5,-4,-6.5,-0.1,0.367,0.214,0.5,0.417,0.6,0,0,0,1,0
0.587,0.348,0.389,1.5,10.3,6,12.2,2.1,0.7,14.8,24,2.1,1.9,3.9,0.124,0.9,-1,-0.1,0.7,0.455,0.389,0.489,0.522,0.85,0,0,0,0,1
